,25450168,25451202,448400,25450638,25453843,451034,449842,25450350,25451193,449552,25455505,25450588,448829,25451192,452553,25450201,448399,25450351,450641,25451204,25457263,447398,25452350,25451191,25454894,448389,448388,451179,715163,449826,448830,4409282,447409,25453736,449551,447410
10714,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10715,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10716,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10717,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10718,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10719,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10720,256.6362603656401,367.3089003878078,251.60389302571957,258.11543856955853,104.19173639560873,104.10078634569413,43.831357504407315,203.1275734149684,228.5128143854583,417.784884647296,368.8558952082103,223.276542481209,370.61054658522863,226.0512588432128,38.21139271111144,465.4177897106519,42.77084542329217,207.23462594381414,43.526343224222884,237.506585553616,225.6535628779394,14.12189891306642,419.66642543525603,228.5128143854583,144.27404911110182,161.85398744377582,261.50387224760743,217.66073897193857,101.95320503176241,11.580147235094307,369.2633714047669,224.28880406119188,479.1014541629221,157.08844649484675,420.18817389658227,467.91508990242943
10721,474.4707037922374,499.8461246736211,376.1612743701683,477.2665871899843,6.602401659783443,6.685788154630857,40.12645432358942,427.9112656254103,423.65565562580605,477.37691510560126,502.8796761408025,413.3465176603668,503.81467407284083,421.6436853185267,54.358624754854276,582.2917142104243,50.913200239591774,407.7691667317533,40.45921715234547,257.95212929056305,421.14965854264096,156.75919263079433,480.8825371389793,423.65565562580605,201.8797636973347,235.93884458282602,438.75360174355217,430.36838269467773,242.91416230574362,104.8118975297924,502.99021263429825,419.77170368916495,598.2661676240737,193.5513473339658,479.96751970086,585.0850279133145
10722,474.4707037922374,499.8461246736211,376.1612743701683,477.2665871899843,6.602401659783443,6.685788154630857,40.12645432358942,427.9112656254103,423.65565562580605,477.37691510560126,502.8796761408025,413.3465176603668,503.81467407284083,421.6436853185267,54.358624754854276,582.2917142104243,50.913200239591774,407.7691667317533,40.45921715234547,257.95212929056305,421.14965854264096,156.75919263079433,480.8825371389793,423.65565562580605,201.8797636973347,235.93884458282602,438.75360174355217,430.36838269467773,242.91416230574362,104.8118975297924,502.99021263429825,419.77170368916495,598.2661676240737,193.5513473339658,479.96751970086,585.0850279133145
