source_id,sink_id,co2_transported,dijkstra_path
3144135,10817,3391683.5,"['source_3144135', 'source_3144138', 'source_712647', 'sink_10817']"
1753804,10817,2596465.3,"['source_1753804', 'source_712647', 'sink_10817']"
1753941,10817,2029963.8,"['source_1753941', 'source_3144138', 'source_3144135', 'source_712647', 'sink_10817']"
3144138,10817,1704170.2,"['source_3144138', 'source_3144135', 'source_712647', 'sink_10817']"
712647,10817,1642854.4,"['source_712647', 'source_1753804', 'sink_10817']"
1753807,10817,1453578.6,"['source_1753807', 'sink_10817']"
