id,name,emission,lat,lon
1897479,CEMEX Mexico SA de CV Puebla 1,2794440.396533821,18.9679679280473,-97.9618581271761
1897478,CEMEX Mexico SA de CV Hidalgo 1,1036067.6366882052,19.9965890328137,-99.2108438637383
32438922,Holcim Mexico SA de CV Veracruz 1,960096.783656789,18.8575997810624,-97.0412081771776
1897504,Holcim Mexico SA de CV Tabasco 1,883825.437099294,17.6514989086541,-92.443295789844
32438914,Cementos Fortaleza Hidalgo 2,802542.6743750001,20.011934417575,-99.17846617922
1897481,CEMEX Mexico SA de CV Sonora 1,802405.953209836,28.928250783107,-110.827313859177
1897492,Cooperativa La Cruz Azul Scl Puebla 1,784826.066769321,18.8710933495995,-97.659443942961
32438910,Cooperativa La Cruz Azul Scl Aguascalientes 1,784710.6983899549,22.1852830332214,-102.205909923423
1897508,Holcim Mexico SA de CV Colima 1,757999.2665508267,18.9823087345095,-103.873373093478
32438894,Cementos Moctezuma SA de CV San Luis Potosí 1,720891.7468912235,22.4745340143758,-100.380227755171
32438907,CEMEX Mexico SA de CV San Luis Potosí 2,677099.7619539723,21.983237068553,-98.9588078298408
1897477,Cementos Moctezuma SA de CV Morelos 1,651487.3033021078,18.7975136561503,-99.1796166896481
1897488,CEMEX Mexico SA de CV Coahuila de Zaragoza 1,590116.8948960773,25.488374056646,-103.39712051036
1897506,Holcim Mexico SA de CV Coahuila de Zaragoza 1,563567.9449500002,25.6123877320956,-100.867298270758
32438902,CEMEX Mexico SA de CV Nuevo León 1,544877.9668715133,25.7009486229063,-100.297969115259
1897483,CEMEX Mexico SA de CV Yucatán 1,487222.610124776,20.943669336844,-89.6630998487929
1897500,Grupo Cementos de Chihuahua SAB de CV Chihuahua 2,481416.8443734241,31.4149906708567,-106.449543421081
32438904,CEMEX Mexico SA de CV Estado de México 1,436841.21063514403,19.5784036157117,-99.2006802775468
1897482,CEMEX Mexico SA de CV Hidalgo 2,425262.7553000123,20.3832153673093,-99.6896066637679
1897507,Holcim Mexico SA de CV Sonora 1,422028.5379107338,29.0484052681995,-110.7139106141
32438920,Holcim Mexico SA de CV Estado de México 1,418148.57714594423,19.9745022295309,-99.1822759356506
32438908,CEMEX Mexico SA de CV Nuevo León 2,413326.81475409836,25.9768947911571,-100.455956604602
1897485,CEMEX Mexico SA de CV San Luis Potosí 1,378265.59134644456,22.0449398150715,-98.8696253155289
32438898,CEMEX Mexico SA de CV Baja California 1,325451.4383837474,31.8451239377429,-116.584179313341
1897501,Grupo Cementos de Chihuahua SAB de CV Chihuahua 3,302950.94795081974,31.657253163617,-106.479167305955
1897495,Cooperativa La Cruz Azul Scl Hidalgo 1,283654.29374950816,19.9869346357308,-99.3298607251105
32438919,Holcim Mexico SA de CV Guerrero 1,256576.72804745584,16.887718753195,-99.8298867702457
1897475,Cementos Moctezuma SA de CV Veracruz 1,206558.59335546326,19.3425534701121,-96.7012928178683
32438905,CEMEX Mexico SA de CV Jalisco 1,197907.66570116562,20.60318237766,-103.343286527911
1897496,Cementos Fortaleza Hidalgo 1,194509.73710794124,20.4171221143487,-99.0216176865795
1897498,Cementos Fortaleza Hidalgo 3,134729.98662635728,19.9908969095005,-99.1952149736616
32438911,Cooperativa La Cruz Azul Scl Oaxaca 1,96013.39160655737,16.8013323460714,-95.0671789192994
1897499,Grupo Cementos de Chihuahua SAB de CV Chihuahua 1,93161.57552084391,28.6856928399502,-106.085638714775
