id,emission,lat,lon
33999131,1215438.3260000001,22.4046681154729,91.7612586326377
33999094,369549.06299999997,24.9727696354325,89.846373300333
33999081,342829.4489999999,24.4806405001806,91.914931300014
33999220,282826.241,24.0022293936537,90.773218809757
33999069,274262.95700000005,23.9531294392748,91.0830964795183
