source_id,sink_id,co2_transported,dijkstra_path
31922464,11056,72949.496,"['source_31922464', 'source_31922465', 'sink_11056']"
31922466,11054,43106.52,"['source_31922466', 'sink_11054']"
31922465,11056,13263.545,"['source_31922465', 'sink_11056']"
