,3672990.0,3673046.0,3673026.0,3673009.0,3673029.0,3672989.0,3673030.0,3673013.0,3673006.0,3673012.0,3673002.0,3673047.0,3673036.0,3673022.0,3673004.0,3673020.0,3672994.0,3673033.0,3673038.0,3673041.0,3672997.0,3673001.0,3672975.0,3673018.0,3672968.0,3672993.0,3673011.0,3673037.0,3673031.0,3672976.0,3673044.0,3672995.0,3673016.0,3672973.0,3673010.0,3673028.0,3673008.0,3672996.0,3673034.0,3673039.0,3673019.0,3672999.0,3672971.0,3672986.0,3673015.0,3672984.0,3673032.0,3673040.0,3672974.0,3672972.0,3672987.0,3672981.0,3672970.0,3673003.0,3673014.0,3672983.0,3672980.0,3672969.0,3672992.0,3672979.0,3672998.0,3673000.0,3673023.0,3673025.0,3673042.0,3673007.0,3672985.0,3673017.0,3673024.0,3673027.0,3673005.0,3672982.0,3673021.0,3672977.0,3672988.0,3672991.0,3672978.0,3673045.0,3673043.0,3673035.0
10201.0,458.48794673049997,235.5814620766,732.1628717305,418.1979317305,394.2370667305,742.8521717305,392.5696667305,434.6364467304999,522.3828167305,738.1261217304999,442.0960667304999,472.0648667305,461.9494967305,440.98314173049994,758.5597217305,758.3542967305,780.8359217305,472.0950917304999,219.4522862175,518.2978217305,545.1009917305,523.1686967305,722.7841667304999,495.4669667304999,624.8346917304999,570.9332717304999,522.4091717305,460.30137173049997,294.3765360766,486.1714217305,270.6718860766,480.3844667305,385.8744617305,418.29754673049996,479.92441673049996,435.05292173050003,462.8146217305,545.1009917305,319.19419807659995,279.07547407659996,389.53464173049997,380.6536217305,470.44767173049996,507.1482467305,407.9950367305,409.21018673049997,390.3087167305,366.52278607659997,733.6895417305,470.5935467305,403.7221967305,353.9526840766,578.6275217304999,459.3397217305,369.4977167305,418.2195317305,212.501188974,380.6536217305,484.10479673049997,733.6895417305,395.6026967305,366.52278607659997,360.5266800766,462.3724667305,438.83584673049995,350.6923667305,369.92982607659997,409.21168673050005,420.2998367305,328.05757807659995,404.4002717305,239.397728974,242.582948974,479.92441673049996,317.20159807659996,396.1959167305,300.7388880766,515.2791167304999,353.98999673049997,490.5116717305
10202.0,446.9434217305,212.152588974,703.2949967305,394.9265717305,381.8139467305,713.9820167304999,379.0249967305,405.7685567305,507.2449217305,709.2582467305,430.55154173049993,458.5201967305,450.4049717305,429.4386167305,729.6918467305001,729.4864217305,769.2913967305,460.55056673049995,171.3354362175,489.42994673050003,516.2308667305,508.03077173049996,711.2396417304999,491.90982173049997,613.2901967304999,557.3885717305,507.27132173049995,446.75667173049993,259.7324040766,457.30354673049993,236.0277540766,467.0124167305,372.32980673049997,395.0261717305,451.0565417305,421.5082667305,451.2700967305,516.2308667305,284.55273007659997,252.1088280766,375.9899717305,369.10914173049997,441.5797967305,478.27812173049995,396.0671717305,397.5105917305,376.76404673049996,331.88133607659995,704.8194167304999,441.7256717305,392.1777167305,319.3112340766,567.0829967305,430.4718467305,340.6275917305,404.67486173049997,213.4459612175,369.10914173049997,455.2369217305,704.8194167304999,382.0580417305,331.88133607659995,325.8852300766,433.50459173049995,425.29119173050003,366.18669007660003,357.3931140766,397.5120917305,408.75535673049995,293.4134280766,390.8556167305,200.90424897399998,204.089468974,451.0565417305,282.5574480766,383.7727967305,268.2998100766,501.7344467305,325.1198717305,461.6437967305
10203.0,222.1438362175,500.04027173049997,566.4968717305,336.05550007659997,277.1357580766,614.6272217305,316.7919900766,372.6198917305,281.5568280766,572.4601217305,219.89504897400002,235.78691407659997,208.252088974,219.55408897400002,589.3328717305,589.1274917305,378.3174167305,204.6048362175,512.3314217304999,310.52826007659996,501.82869173049994,275.52191407659996,364.3187400766,243.335388974,289.6208280766,296.9223300766,281.5884900766,274.16111407660003,443.0096717305,394.3927967305,529.2823217304999,292.9081140766,292.8298500766,336.2978340766,366.7564260766,307.2066300766,205.66892897399998,501.82869173049994,431.3298167305,426.0179417304999,289.3361040766,282.1423140766,372.4527167305,471.2356217305,269.5633200766,270.4990140766,303.1655760766,389.1371417305,621.7321217305,377.8509167305,266.31455407659996,400.32715673049995,201.478628974,368.3852867305,444.8796467304999,300.4812900766,457.4128967305,282.1423140766,392.3261717305,621.7321217305,294.6648600766,389.1371417305,394.1307617305,331.04691173049997,250.1018460766,438.9042467305,326.0469317305,270.38858407659995,247.11687007659998,529.0189667305,309.3800580766,512.0508467304999,492.7519217305,366.7564260766,520.8091967304999,282.3194340766,438.6028967305,258.0653700766,413.68183673050004,398.73306173049997
10204.0,222.1438362175,500.04027173049997,566.4968717305,336.05550007659997,277.1357580766,614.6272217305,316.7919900766,372.6198917305,281.5568280766,572.4601217305,219.89504897400002,235.78691407659997,208.252088974,219.55408897400002,589.3328717305,589.1274917305,378.3174167305,204.6048362175,512.3314217304999,310.52826007659996,501.82869173049994,275.52191407659996,364.3187400766,243.335388974,289.6208280766,296.9223300766,281.5884900766,274.16111407660003,443.0096717305,394.3927967305,529.2823217304999,292.9081140766,292.8298500766,336.2978340766,366.7564260766,307.2066300766,205.66892897399998,501.82869173049994,431.3298167305,426.0179417304999,289.3361040766,282.1423140766,372.4527167305,471.2356217305,269.5633200766,270.4990140766,303.1655760766,389.1371417305,621.7321217305,377.8509167305,266.31455407659996,400.32715673049995,201.478628974,368.3852867305,444.8796467304999,300.4812900766,457.4128967305,282.1423140766,392.3261717305,621.7321217305,294.6648600766,389.1371417305,394.1307617305,331.04691173049997,250.1018460766,438.9042467305,326.0469317305,270.38858407659995,247.11687007659998,529.0189667305,309.3800580766,512.0508467304999,492.7519217305,366.7564260766,520.8091967304999,282.3194340766,438.6028967305,258.0653700766,413.68183673050004,398.73306173049997
10205.0,161.8478862175,467.23824173049996,561.8401217305,296.6930460766,237.77330407659997,609.9705467305,277.42951807659995,339.8178467305,275.9687460766,567.8033717305,191.8204112175,225.778908974,175.7297112175,193.94348621749998,584.6761967305,584.4707717305,411.36558173049997,170.894217948,476.21791673049995,292.14144007659996,473.8879967305,269.93385007660004,353.31378173049995,219.5838112175,306.7182000766,291.33424807660003,276.0004080766,238.54514407659997,410.2076417305,366.4521467305,496.4802467305,259.04685607659997,253.4673780766,296.9353800766,334.2396960766,268.4254500766,172.50076121749998,473.8879967305,398.5277717305,393.2158967305,249.9736500766,242.7798600766,344.5120367305,443.2949717305,237.522048974,238.561728974,263.80312207659995,356.33509673049997,617.0753717304999,349.91023673049995,241.057888974,367.52509673049997,245.542868974,340.4446217305,412.0775717305,261.1188360766,421.2993917305,242.7798600766,364.38550673049997,617.0753717304999,255.30238807659998,356.33509673049997,361.3287167305,343.7274960766,224.063188974,406.1022167305,327.5870400766,238.439028974,219.727108974,496.2168917305,270.0176040766,479.2487717305,459.9498917304999,334.2396960766,488.00716673049993,242.9569800766,405.8008667305,252.4772700766,380.87979173049996,370.7923967305
10206.0,310.9814100766,421.3777967305,723.9576467305,361.7062667305,330.2324100766,775.6488467305,367.5842640766,426.89179673049995,421.37014673050004,729.9209717305,317.7306900766,360.4445717305,303.2211240766,318.82982407659995,750.3545717305,750.1491467305,599.3184917305,322.53651007660005,424.4461217305,417.31336673050004,586.8499217305,415.52416673050004,541.2667217305,324.7967160766,460.2180467305,443.5612217305,421.3965467305,363.1846967305,396.38548673049996,479.4139967305,450.61984673049994,391.4878217305,337.9881960766,361.8058667305,437.0785667305,356.75794673049995,305.7730200766,586.8499217305,394.8014417305,369.38859173049997,342.3803760766,315.89263807659995,463.69024673049995,556.2568217305,275.7259980766,272.5473780766,345.1217580766,368.3816867305,767.3893967305,462.2763917305,341.19685807659994,379.5717167305,397.1100617305,452.5822967305,463.2321467305,343.4118917305,369.5275667305,315.89263807659995,477.34737173049996,767.3893967305,349.6620960766,368.3816867305,382.4494667305,430.87482173049995,337.2124667305,448.07322173049994,267.88923007660003,272.6124480766,355.27341607660003,479.3792417304999,331.3311917305,430.93014173049994,413.5069667305,437.0785667305,471.1694717305,338.5045260766,391.9787117305,404.2338467305,433.7938217305,483.7542917304999
10207.0,318.32946007659996,417.02719673049995,723.2393717304999,364.5819167305,337.5804600766,774.9305717305,329.11026173050004,424.80250673049994,427.4935217305,729.2026217304999,325.07874007659996,366.5679467305,310.5691740766,326.1778740766,749.6362217305,749.4307967305,605.4418667304999,329.8845600766,420.09552173049997,423.43674173050005,586.1316467305,421.6475417305,547.3900967305,332.1447660766,466.3414217305,449.6845967305,427.51992173049996,369.3080717305,392.0348867305,478.6957217305,446.26924673049996,397.61119673049996,345.3362460766,364.6815167305,443.2019417305,362.88132173049996,313.12107007659995,586.1316467305,390.4508417305,365.0379917305,349.72842607659993,323.2406880766,462.9719717305,555.5385467305,283.0740480766,279.89542807659996,352.4698080766,365.7598667305,766.6711217305,461.5580717305,348.5449080766,376.9498967305,403.2334367305,451.8640217304999,460.61029673049995,349.5352667305,365.1769667305,323.2406880766,476.62909673049995,766.6711217305,357.0101460766,365.7598667305,379.82764673049996,430.15654673049994,343.33584173049996,445.45141673049994,264.74301007659994,279.96049807659995,362.6214660766,475.02864173049994,337.4545667305,426.57954173049995,409.1563667305,443.2019417305,466.81887173049995,345.85257607660003,387.6281117305,410.35722173049993,431.1719717305,483.03597173049997
10208.0,215.0935112175,477.10954673049997,525.8547167305,299.5734780766,245.54311207659998,573.9850967305,285.1993080766,342.2181917305,247.54026897399999,531.8179967305,219.5021112175,202.649328974,203.36020897400002,219.0759362175,548.6907467305,548.4853667304999,404.2695917305,197.34323621750002,486.7229717305,267.1257420766,465.65994173049995,240.834808974,346.2177917305,239.205848974,277.5357900766,248.15174407659998,247.57544897399998,235.18353607659998,420.0789617305,358.2240467305,506.3515967305,249.90805807659999,261.2371860766,299.81581207659997,323.3538900766,268.2290340766,223.30193621749999,465.65994173049995,408.3990917305,403.0872167305,257.74345807659995,254.6254440766,336.2839367305,435.0668717305,249.93108007659998,250.8668100766,271.57293007659996,366.2064167305,581.0899967304999,341.6821667305,249.691008974,377.39643173049996,239.706328974,332.21652173049995,414.4779467305,263.9992680766,431.2433717305,254.6254440766,356.15742173049995,581.0899967304999,263.0721960766,366.2064167305,368.0258717305,333.85377607659996,223.47140897399998,408.50256173049996,348.57077407660006,250.75636207659997,227.486488974,499.6205717305,272.8980180766,489.1201217305,469.82119673049993,323.3538900766,493.18209173049996,250.7267700766,415.67218673049996,221.438648974,383.2801367305,362.56429673049996
10209.0,214.3800862175,477.25171673049994,525.9601217305,299.7440460766,245.71368007659999,574.0904717305,285.36989407659996,342.3603467305,247.68078897400002,531.9233717305,219.7390112175,202.83884897400003,202.78946897400002,219.3128362175,548.7961217305001,548.5907417305,404.5584467305,196.6298112175,486.86514173049994,267.2963100766,465.8020667305,240.97534897399998,346.5066467305,238.635108974,277.6622580766,248.27823007659998,247.715988974,235.35410407659998,420.22111673050006,358.3661867305,506.4937217305,250.0786260766,261.4077540766,299.98638007659997,323.52447607659997,268.3996020766,222.5885112175,465.8020667305,408.54123173049993,403.22935673049994,257.91402607659995,254.7960300766,336.4260917305,435.20899673049996,250.10164807660001,251.0373600766,271.74349807659996,366.3485567305,581.1953717305,341.8242917305,249.880528974,377.5385717305,238.99998897400002,332.3586617305,414.62008673049996,264.16983607659995,431.38554173049994,254.7960300766,356.29954673049997,581.1953717305,263.2427640766,366.3485567305,368.1680117305,334.02434407659996,223.660928974,408.64471673049997,348.7413600766,250.9269300766,227.676008974,499.76274173049995,273.06860407659997,489.26224673049995,469.9633217305,323.52447607659997,493.3242467305,250.8973380766,415.8143417305,221.579148974,383.4222917305,362.7064667305
