id,sum_mid,latitude,longitude
10201.0,23800000000.0,20.54888888888889,109.04472222222222
10202.0,18000000.0,20.82611111111111,108.67083333333332
10203.0,46000000.0,38.81333333333333,119.92333333333332
10204.0,130000000.0,38.81333333333333,119.92055555555557
10205.0,109200000000.0,38.23333333333333,117.71805555555557
10206.0,341800000000.0,29.70555555555556,124.565
10207.0,160000000.0,28.272777777777776,124.155
10208.0,1900000000.0,39.90416666666667,116.4238888888889
10209.0,31500000000.0,39.90416666666667,116.44055555555556
10210.0,69700000000.0,20.515833333333333,114.24055555555556
10211.0,12000000.0,21.004444444444445,115.67611111111113
10212.0,41000000.0,21.004444444444445,115.67333333333332
10213.0,133800000000.0,34.7725,122.9263888888889
10214.0,11000000000.0,23.28777777777778,119.59222222222222
10215.0,56000000000.0,17.670555555555556,110.39527777777778
10216.0,680000000.0,17.661944444444444,108.31527777777778
10217.0,208100000000.0,38.23333333333333,117.72083333333332
10218.0,200000000.0,40.16694444444444,116.545
10219.0,1490000000.0,40.16694444444444,116.54222222222222
10220.0,25300000000.0,41.52555555555556,122.60527777777776
10221.0,85000000000.0,43.31388888888888,114.26722222222222
10222.0,31000000.0,43.66388888888888,113.18916666666668
10223.0,16100000000.0,47.99138888888889,117.74166666666667
10224.0,178000000000.0,34.21805555555556,115.27833333333334
10225.0,24000000.0,30.03222222222222,112.195
10226.0,52800000000.0,30.82638888888889,113.0822222222222
10227.0,15000000.0,39.48611111111112,96.6175
10228.0,120000000.0,39.82111111111112,98.70083333333334
10229.0,197100000000.0,45.33388888888889,87.0275
10230.0,100000000.0,45.17055555555555,87.83222222222221
10231.0,200000000.0,44.90416666666667,84.71694444444445
10232.0,440000000.0,41.60611111111111,122.65527777777778
10233.0,80000000.0,41.60611111111111,122.65805555555556
10234.0,7500000000.0,32.83388888888889,112.4075
10235.0,65000000.0,32.665,113.0261111111111
10236.0,256500000000.0,37.91138888888889,108.88138888888888
10237.0,1110000000.0,37.16555555555556,108.1538888888889
10238.0,360000000.0,37.16555555555556,108.1538888888889
10239.0,21500000000.0,37.373333333333335,94.40777777777778
10240.0,350000000.0,37.54444444444445,93.29444444444444
10241.0,81000000.0,38.31222222222222,90.76638888888888
10242.0,44900000000.0,48.05861111111111,134.1808333333333
10243.0,77600000000.0,30.73055555555555,106.37583333333332
10244.0,1050000000.0,29.710277777777776,107.25
10245.0,20000000.0,29.710277777777776,107.24722222222222
10246.0,227800000000.0,45.53972222222222,124.60666666666664
10247.0,590000000.0,43.647777777777776,123.89361111111111
10248.0,1570000000.0,43.647777777777776,123.8963888888889
10249.0,89900000000.0,39.90416666666667,116.45722222222224
10250.0,8000000.0,32.66888888888889,120.13083333333331
10251.0,100000000.0,32.66888888888889,120.13083333333331
10252.0,745800000000.0,39.75194444444445,82.69916666666667
10253.0,620000000.0,37.274166666666666,77.21888888888888
10254.0,69000000.0,37.375277777777775,76.34722222222221
10255.0,54300000000.0,42.879444444444445,91.50833333333334
10256.0,36000000.0,43.74305555555556,90.19944444444444
10257.0,120000000.0,43.74305555555556,90.19944444444444
10258.0,15000000.0,42.13527777777778,86.87333333333332
10259.0,7000000.0,42.13527777777778,86.8761111111111
10260.0,5000000.0,44.76166666666666,127.27083333333331
10261.0,14000000.0,44.76166666666666,127.26805555555556
10262.0,302000.0,39.38,110.0736111111111
10263.0,448000000.0,39.90416666666667,116.40722222222225
10264.0,27510000.0,38.70416666666667,117.42166666666668
10265.0,23500000.0,38.70416666666667,117.42444444444445
10266.0,310000.0,38.70416666666667,117.43
10267.0,4220000.0,38.70416666666667,117.4327777777778
10268.0,1420000.0,38.70416666666667,117.43555555555557
10269.0,820000.0,38.70416666666667,117.43833333333332
10270.0,140000.0,38.70416666666667,117.41888888888889
10271.0,19200000.0,38.70416666666667,117.42722222222224
10272.0,31400000.0,44.45972222222223,88.43166666666667
