,,path,adjusted_distance,actual_distance,hop_count,source_id,sink_id
31922457,10283,"['source_31922457', 'sink_10283']",578.5231686993357,578.5231686993357,2,source_id_31922457,sink_id_10283
31922457,10284,"['source_31922457', 'sink_10287', 'sink_10286', 'sink_10284']",754.2551617936612,1142.604625256292,4,source_id_31922457,sink_id_10284
31922457,10285,"['source_31922457', 'sink_10283', 'sink_10285']",909.8140925715119,1241.105016443688,3,source_id_31922457,sink_id_10285
31922457,10286,"['source_31922457', 'sink_10287', 'sink_10286']",560.1538798377183,560.3007793884633,3,source_id_31922457,sink_id_10286
31922457,10287,"['source_31922457', 'sink_10287']",560.0069802869731,560.0069802869731,2,source_id_31922457,sink_id_10287
31922461,10273,"['source_31922461', 'source_31922462', 'sink_10281', 'sink_10285', 'sink_10275', 'sink_10273']",964.5101186808347,2713.395385770785,6,source_id_31922461,sink_id_10273
31922461,10274,"['source_31922461', 'source_31922462', 'sink_10281', 'sink_10285', 'sink_10275', 'sink_10273', 'sink_10274']",996.6659240739317,2906.3302181293675,7,source_id_31922461,sink_id_10274
31922461,10275,"['source_31922461', 'source_31922462', 'sink_10281', 'sink_10285', 'sink_10275']",921.8010576773761,2499.850080753492,5,source_id_31922461,sink_id_10275
31922461,10276,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10280', 'sink_10276']",851.1283143011061,1955.6398549241826,5,source_id_31922461,sink_id_10276
31922461,10277,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10280', 'sink_10277']",851.1044425810335,1955.5443680438918,5,source_id_31922461,sink_id_10277
31922461,10278,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10280', 'sink_10278']",904.4690249565881,2169.0026975461105,5,source_id_31922461,sink_id_10278
31922461,10279,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10279']",769.3291528560276,1628.414334731874,4,source_id_31922461,sink_id_10279
31922461,10280,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10280']",769.3002784440336,1628.3277114958921,4,source_id_31922461,sink_id_10280
31922461,10281,"['source_31922461', 'source_31922462', 'sink_10281']",290.02446156349504,370.71442132647906,3,source_id_31922461,sink_id_10281
31922461,10282,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10287', 'sink_10284', 'sink_10282']",887.0567865582617,2296.2952667144136,6,source_id_31922461,sink_id_10282
31922461,10283,"['source_31922461', 'source_31922462', 'sink_10283']",486.2383601470204,763.1422184935298,3,source_id_31922461,sink_id_10283
31922461,10284,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10287', 'sink_10284']",802.5079267759979,1873.5509678030946,5,source_id_31922461,sink_id_10284
31922461,10285,"['source_31922461', 'source_31922462', 'sink_10281', 'sink_10285']",687.995186592007,1564.6265964120153,4,source_id_31922461,sink_id_10285
31922461,10286,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10286']",656.9791224121507,1291.3642434002434,4,source_id_31922461,sink_id_10286
31922461,10287,"['source_31922461', 'source_31922462', 'source_31922457', 'sink_10287']",656.9076154646887,1291.1497225578573,4,source_id_31922461,sink_id_10287
